"","SurveyNumber","FieldNumber","qpcr_a","qpcr_b","qpcr_c","toeclip_extracted","swab_extracted","successful culture?","dayCaptured","monthCaptured","yearCaptured","Taxon","Site","SVL_mm","Mass_g","TissueTaken","Sex","Lifestage","Latitude","Longitude","Elevation_feet","Elevation_m","Locality","Site_name","Capture_time","Comments","picture","max_temp_daily","min_temp_daily","mean_temp_at_hour","mean_rel_humidity_at_hour","max_relative_humidity","min_relative_humidity","max_temp_monthly","min_temp_monthly","bay_area_only","other_permit","ZE_1","ZE_2","ZE_3"
"1016",137,"IDR1006",0,0,0,NA,NA,NA,18,"July",2020,"Pseudacris_regilla","Hastings","33.5","3.5","swab, toeclip, culture","female","adult",36.38599,121.55181,1735,528.8,"trough","trough_acrossfrom_barn","21_35","used electronic scale for weight with frog, regular for weight without frog","DSC0256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1017",137,"IDR1007",0,0,0,NA,NA,NA,18,"July",2020,"Pseudacris_regilla","Hastings","31.5","1.5","swab, toeclip, culture","female","adult",36.38599,121.55181,1735,528.8,"trough","trough_acrossfrom_barn","21_35",NA,"DSC0257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1018",140,"IDR1008",0,0,0,NA,NA,NA,19,"July",2020,"Pseudacris_regilla","Hastings","30.1","3","swab, toeclip, culture","female","adult",36.38599,121.55181,1735,528.8,"trough","trough_acrossfrom_barn","22_32","e-scale: mass = 5g","DSC0276-0278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1019",142,"IDR1009",0,0,0,NA,NA,NA,21,"July",2020,"Pseudacris_regilla","Quail Ridge","32","2.5","swab, toeclip, culture","male","adult",NA,NA,NA,0,"pond","far_pond","21_15",NA,"DSC0289-0291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1020",143,"IDR1010",0,0,0,NA,NA,NA,21,"July",2020,"Pseudacris_regilla","Quail Ridge","29","2.5","swab, toeclip, culture","male","adult",38.47772,-122.14245,1096,334.1,"pond","shanes_pond","22_24",NA,"DSC0296-0298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1021",143,"IDR1011",0,0,0,NA,NA,NA,21,"July",2020,"Pseudacris_regilla","Quail Ridge","30.5","3","swab, toeclip, culture","female","adult",38.47772,-122.14245,1096,334.1,"pond","shanes_pond","22_36",NA,"DSC0309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1022",NA,"IDR1012",0,0,0,NA,NA,NA,22,"July",2020,"Pseudacris_regilla","Quail Ridge","35","2.5","swab, toeclip, culture","female?","adult",38.47854,122.14349,1308,398.7,"porch","shanes_hottub",NA,"from shane's hottub, left for us at the dining table in tupperware with rock and some water; mottled throat; released back at hottub","DSC0332-0333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1023",149,"IDR1013",0,0,0,NA,NA,NA,26,"July",2020,"Rana_boylii","Angelo Coast","38.5","6","swab, toeclip, culture",NA,"adult",39.74033,123.63178,1398,426.1,"stream","fox_creek","21_16","forgot to check PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1024",149,"IDR1014",0.197738349,0.091546968,0.073377222,NA,NA,NA,26,"July",2020,"Rana_boylii","Angelo Coast","39.5","8.5","swab, toeclip, culture",NA,"adult",39.74031,123.63168,1379,420.3,"stream","fox_creek","21_41","no PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.81906796","7.32375741",5.870177746
"1025",149,"IDR1015",0,0,0,NA,NA,NA,26,"July",2020,"Pseudacris_regilla","Angelo Coast","32","2","swab, toeclip, culture","female","adult",39.74086,123.62878,1450,442,"stream","fox_creek","24_06","rusty iridescent spot coloration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1026",150,"IDR1016",0,0,0,NA,NA,NA,27,"July",2020,"Rana_boylii","Angelo Coast","47","36.5","swab, toeclip, culture","male","adult",39.71799,123.65276,1427,434.9,"stream","elder_creek","11_17","no PIT; capture habitat DSC0476-0477","DSC0452-0454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1027",150,"IDR1017",0,0,0,NA,NA,NA,27,"July",2020,"Pseudacris_regilla","Angelo Coast","30","2.5","swab, toeclip, culture","female","adult",NA,NA,NA,NA,"stream","elder_creek","11_27","2 pieces of toeclip in etoh; capture habitat DSC0473-0475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1028",150,"IDR1018",0,0,0,NA,NA,NA,27,"July",2020,"Rana_boylii","Angelo Coast","37.5","4.5","swab, toeclip, culture",NA,"juvenile",39.71799,123.65276,1453,442.9,"stream","elder_creek","15_32","not PIT; capture habitat DSC0488-0490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1029",151,"IDR1019",0,0,0,NA,NA,NA,28,"July",2020,"Pseudacris_regilla","Angelo Coast","33","4","swab, toeclip, culture","male","adult",39.72481,123.64439,1386,422.5,"river","eel_river","21_18",NA,"DSC0516-0517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1030",151,"IDR1020",0,0,0,NA,NA,NA,28,"July",2020,"Pseudacris_regilla","Angelo Coast","30","4","swab, toeclip, culture","male","adult",39.72594,123.64447,1361,414.8,"river","eel_river","21_50",NA,"DSC-520-0521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1031",151,"IDR1021",0,0,0,NA,NA,NA,28,"July",2020,"Rana_boylii","Angelo Coast","49","16","swab, toeclip, culture","male","adult",39.7261,123.64474,1392,424.3,"river","eel_river","22_07","no PIT; captured on grassy/mossy island","DSC0522-0523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1032",151,"IDR1022",0,0,0,NA,NA,NA,28,"July",2020,"Rana_boylii","Angelo Coast","41","9","swab, toeclip, culture","male","adult",39.72628,123.64474,1362,415.1,"river","eel_river","22_09","no PIT; captured on large, rocky wall","DSC0525-0526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1033",151,"IDR1023",0,0,0,NA,NA,NA,28,"July",2020,"Rana_boylii","Angelo Coast","42.5","10.5","swab, toeclip, culture","female","adult",39.72594,123.64442,1359,414.2,"river","eel_river","22_22","no PIT; left outward toe deformed; captured on grassy/mossy island","DSC0527-0529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1034",151,"IDR1024",0,0,0,NA,NA,NA,28,"July",2020,"Pseudacris_regilla","Angelo Coast","35.5","3.5","swab, toeclip, culture","male","adult",39.72599,123.64446,1361,414.8,"river","eel_river","22_34","captured on rocky shore","DSC0530-0531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1035",151,"IDR1025",0.197269022,0.104123138,0.185384184,NA,NA,NA,28,"July",2020,"Rana_boylii","Angelo Coast","45","9.5","swab, toeclip, culture","male","adult",NA,NA,NA,NA,"river","eel_river","22_48","no PIT; kind of skinny; captured on large rocky wall","DSC0532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.7815218","8.329851031",14.83073473
"1036",152,"IDR1026",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","48.5","20.5","swab, toeclip, culture","male","adult",39.72411,123.64375,1452,442.6,"stream","skunk_creek","13_19","capture habitat DSC0541; really red on back, legs, and feet, no PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1037",152,"IDR1027",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","53.5","23","swab, toeclip, culture","male","adult",39.83556,-123.81472,1449,441.7,"stream","skunk_creek","15_08","capture habitat DSC0537-0540; yellow spots on left behind tympanum; scratch on top of head; really fat thighs; no PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1038",153,"IDR1028",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","63.5","36","swab, toeclip, culture","female","adult",39.72376,123.6443,1518,462.7,"stream","skunk_creek","20_05","capture habitat DSC0547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1039",153,"IDR1029",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","43","12","swab, toeclip, culture","male","adult",39.72376,123.6443,1518,462.7,"stream","skunk_creek","20_11","capture habitat DSC0549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1040",153,"IDR1030",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","60","24","swab, toeclip, culture","female","adult",39.72376,123.6443,1518,462.7,"stream","skunk_creek","20_34","capture habitat DSC0540; found on Imani's red backpack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1041",154,"IDR1031",0,0,0,NA,NA,NA,29,"July",2020,"Pseudacris_regilla","Angelo Coast","20","1","swab, toeclip, culture",NA,"adult",39.73457,123.62917,1438,438.3,"stream","mckinley_creek","22_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1042",154,"IDR1032",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","38.5","8","swab, toeclip, culture","female","adult",39.73468,123.62897,1435,437.4,"stream","mckinley_creek","22_36","rock in stream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1043",154,"IDR1033",0,0,0,NA,NA,NA,29,"July",2020,"Rana_boylii","Angelo Coast","36","7","swab, toeclip, culture","male","juvenile",39.73456,123.63033,1398,426.1,"stream","mckinley_creek","23_45","on rock in mud on other side of road, closer to Eel river",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1044",154,"IDR1034",0,0,0,NA,NA,NA,29,"July",2020,"Pseudacris_regilla","Angelo Coast","30.5","2.5","swab, toeclip, culture","female","adult",39.73456,123.63033,1398,426.1,"stream","mckinley_creek","23_45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1045",155,"IDR1035",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","19.5","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","19_53",NA,"DSC0616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1046",155,"IDR1036",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","20","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_01",NA,"DSC0617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1047",155,"IDR1037",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_06",NA,"DSC0618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1048",155,"IDR1038",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","22","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_09",NA,"DSC0619-0620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1049",155,"IDR1039",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","17.5","0.5","swab, toeclip, culture",NA,"juvenile",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_35","has little nub tail","DSC0621-0625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1050",155,"IDR1040",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","22.5","1.5","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_43",NA,"DSC0626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1051",155,"IDR1041",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_48",NA,"DSC0627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1052",155,"IDR1042",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","23.5","1.5","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_49",NA,"DSC0628-0630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1053",155,"IDR1043",0,0.076540492,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","20","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_51",NA,"DSC0631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","6.123239398",0
"1054",155,"IDR1044",0,0.024487285,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21.5","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_52","white lesion behind left eye","DSC0632-0634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1.958982795",0
"1055",155,"IDR1045",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","19.5","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_53",NA,"DSC0635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1056",155,"IDR1046",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","18","0.5","swab, toeclip, culture",NA,"juvenile",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_54",NA,"DSC0636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1057",155,"IDR1047",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","18.5","1","swab, toeclip, culture",NA,"juvenile",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_55",NA,"DSC0637-0638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1058",155,"IDR1048",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21","1","swab",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_55","toe already clipped","DSC0639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1059",155,"IDR1049",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","19","0.5","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_55",NA,"DSC0640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1060",155,"IDR1050",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","19","1","swab, toeclip, culture",NA,"adult",37.39609,-121.73437,2447,745.8,"pond","ropeswing_pond","20_57",NA,"DSC0641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1061",156,"IDR1051",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","19","0.5","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_12",NA,"DSC0647-0649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1062",156,"IDR1052",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_14",NA,"DSC0646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1063",156,"IDR1053",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","18.5","0.5","swab, toeclip, culture",NA,"juvenile",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_14",NA,"DSC0650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1064",156,"IDR1054",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21.5","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_14",NA,"DSC0651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1065",156,"IDR1055",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","23.5","1.5","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_14",NA,"DSC0652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1066",156,"IDR1056",0,0.002721616,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","17","1","swab, toeclip, culture",NA,"juvenile",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_16",NA,"DSC0642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0.217729304",0
"1067",156,"IDR1057",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","20","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_17",NA,"DSC0643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1068",156,"IDR1058",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","24","1.5","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_18",NA,"DSC0654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1069",156,"IDR1059",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_21",NA,"DSC0644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1070",156,"IDR1060",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","21","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_22",NA,"DSC0653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1071",156,"IDR1061",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","20","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_24",NA,"DSC0645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1072",156,"IDR1062",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","20.5","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_25","lump on right thigh","DSC0655-0656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1073",156,"IDR1063",0,0,0,NA,NA,NA,31,"July",2020,"Pseudacris_regilla","Blue Oak Ranch","19","1","swab, toeclip, culture",NA,"adult",37.38964,-121.73273,2353,717.2,"pond","upper_turtle_pond","24_25",NA,"DSC0657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1074",157,"IDR1064",0,0,0,NA,NA,NA,1,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","19","0.5","swab, toeclip, culture",NA,"adult",37.37985,121.74673,1921,585.5,"pond","west_pond","20_49",NA,"DSC0658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1075",157,"IDR1065",0,0,0,NA,NA,NA,1,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","19","0.5","swab, toeclip, culture",NA,"adult",37.37985,121.74673,1921,585.5,"pond","west_pond","20_51","missing left leg, swabbed right foot 10 times","DSC0659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1076",157,"IDR1066",0,0,0,NA,NA,NA,1,"August",2020,"Anaxyrus_boreas","Blue Oak Ranch","26.5","3","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","20_52",NA,"DSC0660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1077",157,"IDR1067",0,0,0,NA,NA,NA,1,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","19","1","swab, toeclip, culture",NA,"adult",37.37985,121.74673,1921,585.5,"pond","west_pond","20_54",NA,"DSC0661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1078",157,"IDR1068",NA,NA,NA,NA,NA,NA,1,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","20","1","swab, toeclip, culture",NA,"adult",37.37985,121.74673,1921,585.5,"pond","west_pond","20_54",NA,"DSC0662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","#VALUE!",NA
"1079",157,"IDR1069",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","54","19","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","20_56",NA,"DSC0663-0664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1080",157,"IDR1070",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","52.5","22.5","swab, toeclip, culture","female","juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","20_59",NA,"DSC0665-0666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1081",157,"IDR1071",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","51","24.5","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_02","no visible tympanum; not sure if scissors dry before cutting toeclip","DSC0667-0668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1082",157,"IDR1072",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","54.5","22.5","swab, toeclip, culture","female","juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_03",NA,"DSC0676-0678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1083",157,"IDR1073",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","89.5","102.5","swab, toeclip, culture","male","adult",37.37985,121.74673,1921,585.5,"pond","west_pond","21_06",NA,"DSC0680-0681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1084",157,"IDR1074",1.010523319,1.030400276,0.709539831,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","63","31","swab, toeclip, culture","female","juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_08",NA,"DSC0692-0693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80.84186554","82.43202209",56.76318645
"1085",157,"IDR1075",0.647156358,0.651943982,0.445437968,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","61.5","30","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_11",NA,"DSC0694-0695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51.77250862","52.15551853",35.63503742
"1086",157,"IDR1076",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","61","35","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_17",NA,"DSC0696-0698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1087",157,"IDR1077",NA,NA,NA,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","54.5","24",NA,NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_20","had tail so released","DSC0706-0708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1088",157,"IDR1078",0,0,0,NA,NA,NA,1,"August",2020,"Anaxyrus_boreas","Blue Oak Ranch","46.5","6","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_22","grey spot on stomach and behind right eye","DSC0709-0710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1089",157,"IDR1079",0,0,0,NA,NA,NA,1,"August",2020,"Lithobates_catesbeianus","Blue Oak Ranch","56.5","22.5","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_24",NA,"DSC0714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1090",157,"IDR1080",0,0,0,NA,NA,NA,1,"August",2020,"Anaxyrus_boreas","Blue Oak Ranch","30","3","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_25",NA,"DSC0719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1091",157,"IDR1081",0,0,0,NA,NA,NA,1,"August",2020,"Anaxyrus_boreas","Blue Oak Ranch","28.5","3","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_27",NA,"DSC0715-0716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1092",157,"IDR1082",0,0,0,NA,NA,NA,1,"August",2020,"Anaxyrus_boreas","Blue Oak Ranch","33","4.5","swab, toeclip, culture",NA,"juvenile",37.37985,121.74673,1921,585.5,"pond","west_pond","21_27","grey lesion behind right eye and on right leg","DSC0720-0721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1093",157,"IDR1083",0,0,0,NA,NA,NA,1,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","23.5","1","swab, toeclip, culture",NA,"adult",37.37985,121.74673,1921,585.5,"pond","west_pond","21_33",NA,"DSC0722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1094",158,"IDR1084",0,0,0,NA,NA,NA,2,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","20","1","swab, toeclip, culture",NA,"adult",37.37931,121.73188,1868,569.4,"pond","cabin_pond","20_38",NA,"DSC0728-0730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
"1095",158,"IDR1085",0,0,0,NA,NA,NA,2,"August",2020,"Pseudacris_regilla","Blue Oak Ranch","20.5","0.5","swab, toeclip, culture",NA,"adult",37.37931,121.73188,1868,569.4,"pond","cabin_pond","20_39",NA,"DSC0731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0
